# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.resolve.ms,1736400534067000000,1736400556656000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1736400534067000000,1736400556656000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1736400534067000000,1736400556656000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1736400534067000000,1736400556656000000,0
jps.library.entities.serializer.save.entities.ms,1736400534067000000,1736400556656000000,0
workspaceModel.mutableEntityStorage.instances.count,1736400534067000000,1736400556656000000,3
workspaceModel.mutableEntityStorage.modify.entity.ms,1736400534067000000,1736400556656000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1736400534067000000,1736400556656000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1736400534067000000,1736400556656000000,0
jps.global.initialize.library.bridges.ms,1736400534067000000,1736400556656000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1736400534067000000,1736400556656000000,0
jps.global.get.library.by.name.ms,1736400534067000000,1736400556656000000,0
workspaceModel.save.cache.to.file.ms,1736400534067000000,1736400556656000000,0
workspaceModel.global.updates.ms,1736400534067000000,1736400556656000000,0
jps.load.initial.state.ms,1736400534067000000,1736400556656000000,11
workspaceModel.load.cache.from.file.ms,1736400534067000000,1736400556656000000,0
jps.save.global.entities.ms,1736400534067000000,1736400556656000000,6
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1736400534067000000,1736400556656000000,0
workspaceModel.global.updates.count,1736400534067000000,1736400556656000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1736400534067000000,1736400556656000000,0
workspaceModel.sync.entities.ms,1736400534067000000,1736400556656000000,0
jps.global.get.library.ms,1736400534067000000,1736400556656000000,0
jps.global.initialize.library.bridges.after.loading.ms,1736400534067000000,1736400556656000000,1
jps.library.entities.serializer.load.entities.ms,1736400534067000000,1736400556656000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1736400534067000000,1736400556656000000,0
workspaceModel.load.cache.metadata.from.file.ms,1736400534067000000,1736400556656000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1736400534067000000,1736400556656000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1736400534067000000,1736400556656000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1736400534067000000,1736400556656000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1736400534067000000,1736400556656000000,0
cacheStateStorage.set.counter,1736400534067000000,1736400556656000000,6
cacheStateStorage.set.duration,1736400534067000000,1736400556656000000,10
cacheStateStorage.get.counter,1736400534067000000,1736400556656000000,10
cacheStateStorage.get.duration,1736400534067000000,1736400556656000000,8
writeAction.wait.ms,1736400534067000000,1736400556656000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1736400534067000000,1736400556656000000,901
DiskQueryRelay.tasksExecuted,1736400534067000000,1736400556656000000,2
writeAction.count,1736400534067000000,1736400556656000000,2
writeAction.median.wait.ms,1736400534067000000,1736400556656000000,0
DiskQueryRelay.tasksRequested,1736400534067000000,1736400556656000000,2
writeAction.max.wait.ms,1736400534067000000,1736400556656000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1736400534067000000,1736400556656000000,960
NonBlockingReadAction.failedExecutionsCount,1736400534067000000,1736400556656000000,0
NonBlockingReadAction.failedExecutionTimeUs,1736400534067000000,1736400556656000000,0
AWTEventQueue.dispatchTimeTotalNS,1736400534067000000,1736400556656000000,13617812504
NonBlockingReadAction.finalizedExecutionsCount,1736400534067000000,1736400556656000000,17
NonBlockingReadAction.finalizedExecutionTimeUs,1736400534067000000,1736400556656000000,82574
VFS.fileChildByName,1736400534067000000,1736400556656000000,13
VFS.fileByIdCache.misses,1736400534067000000,1736400556656000000,0
VFS.invertedFileNameIndex.requests,1736400534067000000,1736400556656000000,0
VFS.fileByIdCache.hits,1736400534067000000,1736400556656000000,0
Indexing.cache.totalCacheEvicted,1736400534067000000,1736400556656000000,0
Indexing.totalTimeIndexersSleptMs,1736400534067000000,1736400556656000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1736400534067000000,1736400556656000000,0
Indexing.cache.totalCacheMisses,1736400534067000000,1736400556656000000,0
Indexing.cache.totalCacheAccesses,1736400534067000000,1736400556656000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1736400534067000000,1736400556656000000,0
Indexing.writesQueuedMax,1736400534067000000,1736400556656000000,0
Indexing.writesQueuedMin,1736400534067000000,1736400556656000000,0
Indexing.writesQueuedAvg,1736400534067000000,1736400556656000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1736400534067000000,1736400556656000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1736400534067000000,1736400556656000000,0
workspaceModel.updates.ms,1736400534067000000,1736400556656000000,0
workspaceModel.cachedValue.clear.count,1736400534067000000,1736400556656000000,0
workspaceModel.cachedValue.calculated.count,1736400534067000000,1736400556656000000,1
workspaceModel.check.recursive.update.ms,1736400534067000000,1736400556656000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1736400534067000000,1736400556656000000,0
workspaceModel.update.unloaded.entities.ms,1736400534067000000,1736400556656000000,0
workspaceModel.cachedValueWithParameters.clear.count,1736400534067000000,1736400556656000000,0
workspaceModel.to.snapshot.ms,1736400534067000000,1736400556656000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1736400534067000000,1736400556656000000,3
workspaceModel.cachedValue.from.cache.count,1736400534067000000,1736400556656000000,6
workspaceModel.on.before.changed.ms,1736400534067000000,1736400556656000000,0
workspaceModel.loading.from.cache.ms,1736400534067000000,1736400556656000000,1
workspaceModel.cachedValueWithParameters.from.cache.count,1736400534067000000,1736400556656000000,0
workspaceModel.on.changed.ms,1736400534067000000,1736400556656000000,0
workspaceModel.initializing.ms,1736400534067000000,1736400556656000000,0
workspaceModel.replace.project.model.ms,1736400534067000000,1736400556656000000,0
workspaceModel.pre.handlers.ms,1736400534067000000,1736400556656000000,0
workspaceModel.init.bridges.ms,1736400534067000000,1736400556656000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1736400534067000000,1736400556656000000,0
workspaceModel.collect.changes.ms,1736400534067000000,1736400556656000000,0
workspaceModel.loading.total.ms,1736400534067000000,1736400556656000000,7
workspaceModel.updates.count,1736400534067000000,1736400556656000000,0
workspaceModel.full.replace.project.model.ms,1736400534067000000,1736400556656000000,0
workspaceModel.updates.precise.ms,1736400534067000000,1736400556656000000,0
workspaceModel.cachedValue.total.get.count,1736400534067000000,1736400556656000000,7
